,Unnamed: 0,vendor,cost,distance,passengers
8521,3521,1,7.0,1.6,1
8522,3522,2,23.0,5.16,1
8523,3523,2,12.5,2.85,1
8524,3524,2,4.5,0.7,1
8525,3525,2,6.0,1.02,1
8526,3526,2,24.0,5.39,2
8527,3527,2,6.0,1.18,1
8528,3528,2,10.0,1.92,1
8529,3529,2,5.0,0.68,1
8530,3530,2,5.0,0.85,1
8531,3531,2,8.5,1.3,1
8532,3532,2,6.5,0.99,1
8533,3533,2,29.0,7.36,1
8534,3534,1,5.0,1.1,1
8535,3535,2,14.0,2.72,1
8536,3536,2,8.0,1.63,1
8537,3537,2,4.0,0.56,1
8538,3538,2,5.5,0.93,1
8539,3539,1,5.0,0.8,1
8540,3540,1,6.5,1.1,1
8541,3541,1,9.0,1.7,1
8542,3542,2,9.5,1.9,1
8543,3543,2,23.0,7.44,1
8544,3544,1,10.5,2.1,1
8545,3545,1,4.0,0.5,1
8546,3546,1,6.0,0.9,1
8547,3547,2,6.5,0.72,1
8548,3548,2,21.5,5.67,1
8549,3549,2,4.5,0.64,1
8550,3550,2,8.0,1.56,5
8551,3551,2,7.5,1.32,1
8552,3552,2,7.5,1.69,1
8553,3553,2,6.0,1.05,1
8554,3554,2,4.5,0.63,1
8555,3555,2,4.0,0.53,1
8556,3556,2,11.0,2.35,1
8557,3557,2,13.0,2.21,1
8558,3558,1,10.0,1.9,1
8559,3559,2,18.5,5.29,1
8560,3560,2,2.5,0.0,1
8561,3561,2,10.0,2.04,1
8562,3562,2,23.5,5.58,3
8563,3563,2,12.5,3.09,1
8564,3564,2,9.0,2.03,1
8565,3565,2,6.0,1.51,1
8566,3566,2,33.0,11.24,1
8567,3567,2,9.5,2.25,1
8568,3568,2,10.5,1.24,1
8569,3569,2,3.5,0.52,1
8570,3570,2,6.5,0.75,1
8571,3571,2,15.5,3.23,1
8572,3572,1,12.5,3.0,1
8573,3573,2,23.5,6.32,2
8574,3574,1,6.5,1.3,1
8575,3575,1,6.0,0.8,1
8576,3576,2,16.0,4.77,1
8577,3577,2,13.5,2.17,1
8578,3578,2,12.0,3.16,1
8579,3579,2,12.5,3.27,2
8580,3580,2,10.0,2.23,1
8581,3581,2,8.5,1.63,1
8582,3582,1,4.0,0.4,1
8583,3583,1,28.5,9.3,1
8584,3584,1,32.0,3.6,1
8585,3585,1,22.5,4.3,2
8586,3586,2,4.5,0.74,1
8587,3587,1,0.0,2.4,1
8588,3588,2,8.5,1.81,1
8589,3589,2,10.5,2.91,6
8590,3590,2,11.0,2.42,1
8591,3591,2,6.5,1.07,1
8592,3592,2,5.5,0.85,2
8593,3593,2,16.0,3.53,1
8594,3594,2,12.5,1.93,1
8595,3595,1,13.5,2.6,3
8596,3596,2,8.0,1.5,1
8597,3597,2,14.5,3.65,2
8598,3598,2,4.5,0.68,5
8599,3599,2,16.0,3.92,1
8600,3600,1,7.0,1.4,1
8601,3601,2,5.0,1.1,1
8602,3602,1,5.0,0.7,1
8603,3603,2,11.5,2.7,1
8604,3604,1,6.0,1.0,1
8605,3605,2,6.5,0.85,1
8606,3606,1,5.5,1.2,1
8607,3607,2,16.0,5.06,1
8608,3608,2,7.0,1.43,1
8609,3609,2,7.0,1.3,1
8610,3610,2,15.0,3.27,1
8611,3611,2,8.0,1.94,1
8612,3612,2,8.0,1.52,5
8613,3613,2,5.0,0.71,1
8614,3614,2,16.5,4.28,1
8615,3615,2,6.5,1.38,1
8616,3616,2,9.5,2.08,1
8617,3617,2,6.0,0.88,1
8618,3618,2,52.0,18.0,5
8619,3619,2,8.5,2.05,1
8620,3620,2,27.0,9.67,1
8621,3621,2,27.5,7.68,1
8622,3622,1,6.5,1.2,1
8623,3623,2,12.5,3.33,1
8624,3624,2,8.0,1.88,1
8625,3625,2,13.0,2.96,1
8626,3626,2,16.5,4.72,1
8627,3627,1,11.0,3.0,1
8628,3628,1,6.0,1.1,2
8629,3629,2,13.0,3.26,5
8630,3630,2,22.5,7.03,1
8631,3631,2,18.0,4.77,1
8632,3632,2,5.5,0.96,1
8633,3633,1,7.0,1.0,1
8634,3634,2,5.5,0.94,1
8635,3635,2,5.0,0.77,1
8636,3636,2,6.5,1.12,6
8637,3637,2,5.0,0.76,5
8638,3638,2,8.5,2.04,1
8639,3639,1,9.0,1.8,1
8640,3640,2,5.5,0.86,2
8641,3641,2,20.5,5.73,2
8642,3642,2,6.5,1.22,1
8643,3643,2,18.0,4.98,1
8644,3644,1,7.5,1.4,1
8645,3645,2,15.0,4.78,2
8646,3646,1,52.0,17.8,1
8647,3647,2,28.0,8.45,1
8648,3648,2,8.0,1.53,1
8649,3649,2,10.5,2.92,1
8650,3650,1,10.5,2.4,1
8651,3651,2,11.0,2.57,3
8652,3652,2,10.0,1.81,1
8653,3653,2,29.0,8.95,1
8654,3654,2,6.5,1.05,1
8655,3655,1,47.0,15.6,1
8656,3656,2,10.5,1.29,1
8657,3657,2,8.0,1.4,1
8658,3658,2,10.0,2.06,5
8659,3659,2,7.0,1.24,1
8660,3660,2,47.0,15.37,1
8661,3661,1,10.0,2.5,1
8662,3662,2,11.0,2.83,1
8663,3663,2,13.5,2.54,1
8664,3664,2,4.5,0.54,1
8665,3665,2,12.0,3.23,3
8666,3666,2,4.0,0.41,1
8667,3667,2,10.5,2.83,1
8668,3668,2,19.5,3.69,1
8669,3669,2,16.0,2.63,1
8670,3670,2,22.0,6.42,1
8671,3671,2,10.0,1.67,1
8672,3672,2,5.0,0.51,1
8673,3673,1,5.0,0.7,1
8674,3674,2,7.5,1.3,1
8675,3675,2,4.0,0.51,1
8676,3676,2,45.5,13.48,1
8677,3677,2,6.5,1.14,1
8678,3678,2,5.0,0.83,1
8679,3679,2,5.0,0.83,1
8680,3680,2,18.0,4.16,1
8681,3681,2,7.0,1.27,1
8682,3682,2,8.5,1.46,1
8683,3683,2,11.5,3.22,1
8684,3684,2,11.5,2.43,1
8685,3685,2,6.5,0.92,5
8686,3686,2,14.5,3.37,1
8687,3687,2,5.5,0.72,1
8688,3688,2,5.0,0.64,1
8689,3689,2,12.0,2.5,1
8690,3690,2,5.0,0.85,1
8691,3691,2,4.5,0.36,1
8692,3692,2,22.0,7.02,6
8693,3693,1,4.5,0.7,1
8694,3694,2,10.5,2.37,1
8695,3695,1,19.5,5.6,1
8696,3696,2,12.0,1.75,1
8697,3697,2,18.5,4.94,1
8698,3698,2,9.5,1.89,5
8699,3699,2,6.5,1.24,1
8700,3700,2,7.5,1.27,1
8701,3701,2,12.0,2.68,1
8702,3702,2,7.5,1.67,1
8703,3703,2,14.5,3.4,1
8704,3704,2,15.5,3.5,1
8705,3705,2,28.5,10.01,1
8706,3706,2,29.0,6.96,1
8707,3707,2,5.0,0.63,1
8708,3708,2,2.5,0.09,1
8709,3709,2,33.5,10.59,1
8710,3710,2,5.0,0.93,1
8711,3711,2,20.5,6.25,1
8712,3712,2,4.5,0.58,1
8713,3713,1,23.0,7.1,1
8714,3714,2,16.0,3.05,5
8715,3715,2,9.0,1.32,1
8716,3716,2,21.5,5.97,1
8717,3717,2,5.5,0.63,2
8718,3718,2,38.0,11.51,1
8719,3719,2,10.5,2.56,1
8720,3720,1,3.0,0.0,1
8721,3721,2,12.0,2.51,1
8722,3722,1,6.5,0.9,2
8723,3723,1,17.0,3.9,1
8724,3724,2,19.0,5.65,1
8725,3725,1,6.0,1.0,1
8726,3726,2,5.0,0.0,2
8727,3727,2,58.0,15.29,1
8728,3728,1,4.5,0.6,1
8729,3729,1,32.0,9.0,1
8730,3730,1,7.5,1.7,1
8731,3731,2,10.0,2.17,1
8732,3732,2,13.0,2.36,1
8733,3733,2,3.5,0.31,1
8734,3734,2,24.5,5.86,1
8735,3735,1,17.0,5.2,1
8736,3736,2,16.5,3.5,5
8737,3737,1,4.0,0.4,1
8738,3738,2,13.0,2.46,1
8739,3739,1,15.0,4.1,1
8740,3740,2,23.0,5.21,1
8741,3741,2,5.5,1.1,1
8742,3742,2,5.5,0.73,1
8743,3743,1,8.0,1.9,1
8744,3744,2,11.0,2.7,1
8745,3745,2,8.5,1.98,5
8746,3746,1,3.5,0.3,1
8747,3747,1,6.0,0.9,1
8748,3748,1,10.5,2.9,1
8749,3749,1,9.5,1.7,2
8750,3750,2,9.5,2.04,6
8751,3751,2,19.5,4.92,1
8752,3752,2,6.0,0.69,1
8753,3753,2,18.0,5.26,1
8754,3754,2,7.0,1.2,1
8755,3755,2,14.5,4.2,1
8756,3756,2,13.0,3.07,1
8757,3757,2,11.5,3.07,1
8758,3758,2,18.0,5.03,1
8759,3759,2,35.0,11.79,2
8760,3760,1,17.5,5.1,1
8761,3761,2,18.0,5.81,1
8762,3762,2,11.0,2.64,1
8763,3763,2,11.0,2.48,3
8764,3764,2,21.5,4.44,1
8765,3765,2,14.5,2.33,1
8766,3766,2,7.5,1.17,3
8767,3767,2,23.0,6.28,1
8768,3768,2,8.5,1.91,1
8769,3769,1,3.0,0.8,2
8770,3770,2,11.5,1.73,1
8771,3771,2,6.5,1.46,1
8772,3772,2,16.5,4.75,1
8773,3773,2,10.5,2.05,1
8774,3774,2,6.0,0.79,1
8775,3775,2,4.0,0.68,5
8776,3776,2,27.0,4.87,1
8777,3777,2,9.5,1.7,1
8778,3778,2,3.5,0.39,2
8779,3779,1,9.5,2.4,4
8780,3780,2,5.5,1.12,1
8781,3781,2,7.5,1.28,1
8782,3782,2,9.0,2.1,5
8783,3783,2,4.5,0.69,1
8784,3784,2,11.5,2.15,1
8785,3785,2,10.5,1.91,1
8786,3786,2,13.5,4.48,1
8787,3787,2,8.5,1.93,1
8788,3788,2,6.5,0.8,2
8789,3789,1,12.0,2.6,1
8790,3790,2,25.5,6.47,1
8791,3791,2,4.0,0.41,1
8792,3792,2,16.0,3.35,1
8793,3793,2,5.5,0.82,1
8794,3794,2,7.5,1.25,1
8795,3795,1,5.0,0.7,1
8796,3796,2,12.0,1.86,1
8797,3797,1,5.5,1.0,1
8798,3798,2,13.0,3.57,1
8799,3799,1,17.5,4.6,1
8800,3800,2,6.0,1.06,5
8801,3801,2,9.5,2.1,5
8802,3802,2,6.0,1.05,1
8803,3803,2,11.5,3.02,4
8804,3804,2,3.5,0.5,1
8805,3805,2,5.5,0.67,1
8806,3806,2,9.0,1.84,1
8807,3807,2,19.0,5.97,1
8808,3808,1,11.5,2.5,1
8809,3809,1,7.5,1.4,1
8810,3810,1,0.0,1.9,1
8811,3811,2,11.5,2.68,1
8812,3812,2,9.5,1.45,2
8813,3813,2,3.0,0.4,1
8814,3814,2,4.0,0.55,5
8815,3815,2,21.0,6.63,1
8816,3816,2,17.5,4.27,1
8817,3817,1,18.0,4.9,1
8818,3818,2,3.0,0.38,1
8819,3819,1,15.5,3.6,1
8820,3820,2,4.5,0.66,1
8821,3821,2,14.5,3.28,1
8822,3822,2,6.0,1.06,1
8823,3823,2,10.5,2.51,1
8824,3824,2,5.0,0.71,1
8825,3825,1,9.0,2.0,1
8826,3826,2,10.5,1.64,1
8827,3827,2,18.0,5.69,1
8828,3828,2,9.0,1.98,1
8829,3829,2,5.5,1.13,1
8830,3830,2,7.5,1.33,1
8831,3831,2,5.5,0.76,1
8832,3832,2,10.0,2.43,3
8833,3833,2,4.0,0.6,1
8834,3834,1,7.0,1.2,3
8835,3835,2,5.5,0.94,1
8836,3836,2,9.5,2.05,1
8837,3837,2,11.5,2.53,1
8838,3838,2,4.5,0.88,1
8839,3839,2,11.5,1.85,1
8840,3840,2,21.5,5.48,5
8841,3841,2,9.0,2.05,1
8842,3842,2,13.5,3.02,1
8843,3843,1,6.5,0.9,1
8844,3844,2,5.0,0.76,1
8845,3845,2,9.0,1.62,1
8846,3846,1,6.5,0.6,1
8847,3847,2,6.0,1.24,1
8848,3848,2,8.5,1.67,1
8849,3849,1,22.0,6.4,1
8850,3850,2,4.0,0.4,2
8851,3851,2,6.5,1.0,1
8852,3852,2,9.0,1.81,1
8853,3853,2,6.0,0.91,1
8854,3854,2,11.5,2.39,1
8855,3855,2,17.0,4.37,1
8856,3856,2,24.5,8.18,1
8857,3857,1,15.5,3.1,2
8858,3858,2,14.5,3.66,1
8859,3859,2,10.0,2.1,1
8860,3860,1,8.0,1.4,1
8861,3861,2,15.0,3.95,1
8862,3862,2,6.0,1.38,1
8863,3863,1,20.5,5.6,1
8864,3864,1,4.5,0.6,1
8865,3865,2,22.0,6.84,5
8866,3866,2,37.5,12.54,1
8867,3867,2,9.5,2.01,2
8868,3868,2,7.0,1.36,1
8869,3869,2,10.5,2.64,1
8870,3870,2,11.0,2.86,1
8871,3871,2,13.0,3.85,1
8872,3872,2,8.5,1.29,1
8873,3873,2,13.0,2.61,1
8874,3874,1,16.0,4.8,1
8875,3875,2,7.0,1.31,1
8876,3876,2,21.0,5.38,1
8877,3877,1,25.0,7.4,1
8878,3878,2,8.5,2.13,1
8879,3879,2,5.0,0.8,1
8880,3880,2,7.5,1.52,5
8881,3881,1,21.0,4.9,1
8882,3882,2,5.5,0.82,1
8883,3883,2,5.0,0.74,1
8884,3884,2,5.5,1.0,1
8885,3885,2,15.0,3.4,1
8886,3886,1,18.0,3.5,1
8887,3887,2,8.0,1.83,1
8888,3888,2,17.0,4.21,1
8889,3889,1,14.5,3.1,2
8890,3890,2,18.5,5.93,3
8891,3891,2,6.5,1.09,2
8892,3892,1,19.0,2.1,1
8893,3893,2,7.0,1.42,1
8894,3894,2,34.5,7.84,6
8895,3895,2,9.0,1.82,1
8896,3896,2,8.5,1.76,1
8897,3897,2,10.5,2.14,1
8898,3898,2,6.5,1.03,1
8899,3899,2,10.5,2.44,1
8900,3900,2,11.5,2.7,1
8901,3901,2,11.5,3.29,1
8902,3902,2,33.5,9.2,1
8903,3903,1,11.5,3.1,2
8904,3904,2,5.5,0.89,5
8905,3905,2,5.5,0.82,1
8906,3906,2,7.0,1.45,1
8907,3907,2,5.5,0.82,1
8908,3908,2,5.0,0.55,1
8909,3909,2,10.5,1.85,1
8910,3910,1,7.0,1.3,1
8911,3911,2,8.5,1.68,1
8912,3912,2,9.5,2.59,1
8913,3913,2,10.5,2.59,1
8914,3914,1,0.0,0.1,1
8915,3915,2,30.0,7.26,2
8916,3916,2,4.5,0.63,1
8917,3917,2,7.5,1.27,5
8918,3918,2,11.5,3.37,1
8919,3919,2,8.0,1.05,1
8920,3920,2,8.0,1.66,1
8921,3921,2,4.5,0.77,1
8922,3922,1,4.5,0.7,1
8923,3923,2,5.0,0.69,1
8924,3924,2,6.0,0.96,1
8925,3925,2,8.5,2.17,1
8926,3926,2,10.5,1.73,1
8927,3927,2,5.0,0.91,1
8928,3928,2,11.0,2.34,1
8929,3929,2,12.5,3.08,1
8930,3930,1,4.5,0.5,1
8931,3931,1,10.5,1.8,1
8932,3932,2,15.5,4.24,1
8933,3933,2,4.5,0.83,1
8934,3934,1,9.0,2.1,1
8935,3935,2,7.5,1.86,1
8936,3936,2,13.5,3.03,1
8937,3937,2,24.5,3.32,1
8938,3938,2,9.5,2.13,1
8939,3939,1,9.5,1.6,1
8940,3940,2,7.0,1.16,1
8941,3941,2,11.0,3.23,1
8942,3942,1,8.0,1.9,1
8943,3943,2,11.5,2.68,6
8944,3944,1,22.0,7.3,1
8945,3945,2,4.5,0.44,1
8946,3946,2,9.0,2.24,1
8947,3947,1,83.5,25.3,1
8948,3948,2,6.0,0.9,1
8949,3949,2,23.0,5.94,1
8950,3950,2,8.5,2.36,1
8951,3951,1,24.5,3.4,1
8952,3952,2,19.5,5.03,2
8953,3953,2,5.5,1.1,1
8954,3954,1,7.0,1.3,1
8955,3955,2,16.0,3.82,1
8956,3956,1,21.5,5.1,1
8957,3957,1,7.0,1.2,1
8958,3958,2,6.0,1.11,1
8959,3959,2,11.0,1.85,1
8960,3960,2,5.5,1.14,1
8961,3961,1,16.0,3.4,1
8962,3962,1,9.0,1.9,1
8963,3963,2,12.0,2.86,1
8964,3964,2,4.0,0.64,3
8965,3965,2,4.5,0.57,1
8966,3966,2,28.5,9.41,1
8967,3967,1,4.5,0.5,1
8968,3968,1,15.0,2.4,1
8969,3969,2,8.0,1.55,1
8970,3970,2,8.0,1.58,1
8971,3971,2,6.0,1.21,1
8972,3972,2,12.0,2.8,1
8973,3973,2,24.0,7.82,1
8974,3974,2,11.2,4.91,1
8975,3975,2,8.5,1.66,2
8976,3976,1,5.5,1.2,1
8977,3977,2,4.5,0.7,1
8978,3978,1,12.0,3.1,1
8979,3979,2,26.0,7.22,1
8980,3980,2,13.5,3.12,1
8981,3981,2,5.0,0.7,1
8982,3982,1,9.5,2.3,1
8983,3983,1,8.0,1.2,1
8984,3984,2,9.5,2.57,1
8985,3985,2,45.0,0.11,1
8986,3986,2,6.5,1.06,1
8987,3987,2,7.0,1.1,1
8988,3988,2,10.5,2.22,1
8989,3989,2,37.0,12.47,1
8990,3990,2,9.0,2.14,1
8991,3991,2,5.0,0.8,2
8992,3992,2,2.5,0.0,1
8993,3993,1,22.0,4.4,1
8994,3994,1,6.5,1.1,1
8995,3995,2,3.0,0.3,2
8996,3996,2,11.0,2.86,1
8997,3997,1,11.0,2.1,1
8998,3998,2,6.5,0.64,1
8999,3999,2,22.5,7.44,1
9000,4000,2,15.0,3.92,1
9001,4001,1,9.5,1.5,1
9002,4002,1,10.0,1.6,1
9003,4003,2,7.0,0.99,1
9004,4004,2,5.5,0.99,5
9005,4005,2,11.0,2.16,1
9006,4006,2,7.5,1.29,1
9007,4007,1,7.5,1.5,1
9008,4008,2,17.0,5.01,5
9009,4009,1,11.0,2.9,1
9010,4010,2,10.0,2.48,1
9011,4011,1,16.0,4.1,1
9012,4012,2,16.0,3.93,6
9013,4013,1,7.0,1.0,1
9014,4014,1,10.5,1.7,1
9015,4015,2,32.5,11.07,1
9016,4016,2,7.0,1.53,1
9017,4017,2,10.0,2.32,1
9018,4018,1,23.0,7.5,1
9019,4019,2,8.5,2.1,1
9020,4020,1,35.0,9.5,1
9021,4021,2,11.0,2.01,2
9022,4022,2,6.5,1.26,1
9023,4023,2,21.0,2.84,1
9024,4024,2,6.5,1.17,1
9025,4025,2,6.5,0.96,1
9026,4026,2,13.5,3.62,1
9027,4027,2,6.5,1.25,1
9028,4028,1,8.5,1.8,1
9029,4029,2,200.0,0.0,1
9030,4030,1,26.0,7.5,1
9031,4031,2,3.5,0.27,1
9032,4032,1,6.5,1.3,2
9033,4033,1,9.0,1.8,1
9034,4034,2,4.0,0.42,2
9035,4035,2,11.0,2.03,1
9036,4036,2,21.5,3.94,1
9037,4037,2,6.0,1.23,1
9038,4038,2,4.0,0.47,1
9039,4039,2,8.5,1.53,1
9040,4040,2,6.0,0.81,1
9041,4041,2,6.0,0.94,1
9042,4042,1,21.5,7.2,1
9043,4043,2,13.5,4.35,1
9044,4044,1,7.0,1.1,1
9045,4045,2,16.0,5.17,1
9046,4046,1,6.5,1.0,1
9047,4047,2,6.5,1.06,1
9048,4048,2,12.0,2.31,2
9049,4049,2,9.5,1.34,5
9050,4050,2,7.0,1.18,1
9051,4051,2,12.0,2.51,2
9052,4052,2,12.0,2.47,1
9053,4053,2,9.5,1.98,1
9054,4054,1,3.5,0.5,1
9055,4055,1,5.0,0.8,2
9056,4056,2,4.0,0.45,1
9057,4057,2,8.5,1.68,1
9058,4058,2,11.0,2.44,1
9059,4059,2,15.0,3.3,1
9060,4060,2,5.5,0.66,1
9061,4061,2,6.5,1.23,1
9062,4062,2,5.5,0.87,1
9063,4063,2,21.0,4.8,1
9064,4064,1,11.5,1.4,1
9065,4065,2,8.0,1.58,1
9066,4066,2,15.0,4.24,1
9067,4067,2,20.0,6.11,1
9068,4068,2,18.0,4.22,1
9069,4069,1,14.0,3.1,1
9070,4070,2,18.0,4.92,1
9071,4071,2,9.5,1.76,1
9072,4072,2,5.5,0.81,1
9073,4073,2,16.5,4.26,1
9074,4074,2,10.0,1.34,1
9075,4075,2,13.5,3.1,5
9076,4076,2,6.0,1.15,1
9077,4077,2,20.0,4.44,1
9078,4078,2,12.0,3.05,1
9079,4079,1,11.0,1.8,1
9080,4080,1,10.0,2.1,1
9081,4081,2,10.0,2.1,1
9082,4082,2,9.5,2.06,1
9083,4083,1,5.0,0.8,1
9084,4084,2,19.5,5.31,1
9085,4085,2,8.0,1.88,1
9086,4086,2,9.0,1.62,1
9087,4087,1,16.5,3.4,1
9088,4088,2,14.0,3.92,1
9089,4089,1,4.5,0.6,1
9090,4090,1,10.5,2.1,1
9091,4091,2,13.0,2.75,2
9092,4092,2,24.5,6.95,1
9093,4093,2,3.5,0.46,1
9094,4094,2,4.5,0.63,1
9095,4095,2,5.0,0.52,1
9096,4096,2,3.5,0.4,1
9097,4097,2,11.5,2.92,1
9098,4098,2,18.0,5.09,1
9099,4099,2,18.5,4.62,5
9100,4100,2,7.0,1.17,6
9101,4101,2,8.5,2.34,1
9102,4102,2,27.0,7.1,1
9103,4103,2,6.5,0.99,2
9104,4104,2,11.5,2.64,1
9105,4105,1,11.0,1.2,1
9106,4106,2,6.0,0.83,1
9107,4107,1,4.5,0.5,1
9108,4108,2,6.0,1.31,1
9109,4109,1,5.5,0.8,1
9110,4110,1,7.5,1.5,1
9111,4111,2,3.5,0.0,1
9112,4112,2,17.0,5.35,1
9113,4113,2,7.0,1.64,3
9114,4114,1,9.5,2.2,2
9115,4115,2,8.5,1.3,1
9116,4116,2,5.0,0.89,1
9117,4117,2,11.0,2.29,1
9118,4118,1,9.5,1.8,1
9119,4119,2,9.5,2.13,1
9120,4120,2,7.0,1.08,1
9121,4121,2,23.5,6.57,1
9122,4122,2,12.5,2.81,1
9123,4123,2,4.0,0.65,1
9124,4124,2,11.0,2.21,1
9125,4125,2,10.0,2.28,1
9126,4126,2,6.5,1.04,1
9127,4127,2,8.0,1.06,1
9128,4128,2,10.0,2.55,1
9129,4129,2,10.5,2.59,1
9130,4130,1,6.5,1.1,1
9131,4131,1,12.5,3.0,1
9132,4132,1,5.0,0.8,1
9133,4133,2,8.0,2.01,2
9134,4134,1,4.0,0.4,1
9135,4135,2,4.0,0.55,1
9136,4136,1,18.5,3.9,2
9137,4137,2,9.0,1.75,1
9138,4138,2,9.0,1.26,1
9139,4139,2,7.5,1.11,1
9140,4140,2,4.0,0.41,1
9141,4141,2,8.0,1.78,1
9142,4142,2,5.5,0.95,2
9143,4143,1,6.5,1.4,1
9144,4144,2,5.5,0.45,1
9145,4145,1,14.0,4.2,1
9146,4146,1,5.5,0.8,1
9147,4147,2,15.0,1.57,1
9148,4148,2,13.0,3.27,1
9149,4149,2,3.5,0.37,1
9150,4150,2,6.0,0.82,1
9151,4151,2,6.0,1.18,5
9152,4152,1,26.5,4.6,1
9153,4153,2,4.0,0.38,1
9154,4154,2,4.5,0.81,1
9155,4155,2,9.5,2.11,1
9156,4156,2,13.0,3.43,1
9157,4157,2,4.5,0.69,1
9158,4158,1,21.5,5.7,2
9159,4159,2,4.0,0.65,1
9160,4160,2,4.0,0.46,1
9161,4161,2,4.0,0.48,1
9162,4162,2,11.5,2.8,1
9163,4163,2,6.5,1.07,1
9164,4164,1,5.5,1.0,2
9165,4165,1,12.5,2.7,1
9166,4166,2,12.0,3.59,1
9167,4167,2,4.0,0.4,2
9168,4168,2,13.0,2.55,1
9169,4169,2,5.0,0.85,1
9170,4170,2,15.5,4.17,1
9171,4171,2,23.0,5.74,1
9172,4172,2,13.5,3.55,1
9173,4173,2,11.0,2.86,1
9174,4174,2,7.0,0.95,1
9175,4175,2,8.5,1.07,1
9176,4176,1,26.5,8.0,1
9177,4177,2,33.5,10.94,1
9178,4178,1,11.0,2.7,1
9179,4179,2,7.5,1.8,1
9180,4180,2,9.0,1.05,1
9181,4181,2,26.5,8.14,1
9182,4182,1,16.5,4.2,1
9183,4183,1,6.5,0.9,1
9184,4184,2,4.5,0.6,1
9185,4185,1,9.5,1.7,2
9186,4186,2,17.0,3.73,1
9187,4187,2,5.0,0.94,1
9188,4188,2,23.5,6.57,1
9189,4189,2,15.5,3.81,1
9190,4190,2,8.5,1.38,1
9191,4191,2,10.5,2.63,1
9192,4192,1,11.0,3.1,1
9193,4193,2,8.5,1.99,1
9194,4194,1,23.5,7.7,1
9195,4195,2,35.0,0.02,3
9196,4196,1,5.0,0.6,1
9197,4197,1,4.0,0.3,1
9198,4198,2,3.5,0.42,2
9199,4199,2,29.0,8.11,1
9200,4200,2,10.5,1.83,1
9201,4201,2,15.0,3.95,1
9202,4202,2,10.0,2.49,1
9203,4203,2,8.0,1.77,1
9204,4204,2,25.5,7.18,1
9205,4205,2,12.5,2.29,1
9206,4206,2,20.0,6.67,1
9207,4207,2,6.5,1.29,5
9208,4208,2,5.5,0.96,1
9209,4209,2,7.0,0.98,2
9210,4210,2,7.0,0.91,1
9211,4211,2,22.0,4.16,1
9212,4212,2,6.5,1.39,1
9213,4213,1,18.5,4.9,1
9214,4214,2,7.5,1.22,2
9215,4215,2,12.5,1.72,1
9216,4216,1,15.5,3.2,2
9217,4217,2,6.0,0.89,1
9218,4218,1,11.5,2.6,1
9219,4219,2,4.5,0.61,1
9220,4220,2,3.5,0.27,1
9221,4221,2,8.5,1.6,1
9222,4222,2,21.5,6.08,5
9223,4223,1,6.0,1.1,1
9224,4224,2,4.0,0.44,1
9225,4225,2,25.5,5.44,1
9226,4226,2,4.5,0.46,1
9227,4227,2,5.0,0.85,1
9228,4228,2,12.5,2.71,1
9229,4229,2,5.0,0.54,2
9230,4230,2,19.5,3.98,1
9231,4231,1,7.5,1.2,1
9232,4232,1,19.5,4.4,1
9233,4233,2,16.0,4.9,1
9234,4234,2,14.0,2.56,1
9235,4235,2,4.0,0.37,1
9236,4236,2,6.5,1.06,1
9237,4237,2,6.0,0.8,1
9238,4238,2,10.0,1.87,1
9239,4239,2,5.5,0.69,1
9240,4240,2,12.0,2.76,1
9241,4241,1,7.5,1.2,1
9242,4242,2,14.5,3.74,1
9243,4243,2,10.0,2.73,1
9244,4244,2,17.0,5.22,1
9245,4245,2,16.5,4.1,1
9246,4246,2,16.5,4.81,1
9247,4247,2,5.0,0.94,4
9248,4248,2,6.0,1.28,1
9249,4249,2,5.5,0.79,1
9250,4250,2,5.0,1.13,1
9251,4251,2,21.0,6.45,1
9252,4252,2,5.0,0.92,1
9253,4253,2,4.5,0.86,1
9254,4254,2,9.0,1.04,1
9255,4255,2,16.5,3.78,1
9256,4256,2,21.5,7.17,6
9257,4257,2,10.5,2.03,1
9258,4258,2,4.0,0.61,1
9259,4259,2,10.5,2.28,1
9260,4260,2,17.0,3.99,1
9261,4261,2,6.5,0.78,1
9262,4262,2,20.0,3.67,1
9263,4263,1,35.0,11.4,1
9264,4264,2,4.5,0.68,2
9265,4265,2,13.5,3.91,1
9266,4266,2,8.0,1.01,1
9267,4267,2,5.5,0.64,6
9268,4268,2,7.5,1.47,1
9269,4269,2,7.0,0.71,1
9270,4270,2,26.0,7.4,1
9271,4271,1,5.5,1.0,1
9272,4272,2,8.0,1.87,1
9273,4273,2,8.0,0.96,1
9274,4274,2,6.0,0.9,2
9275,4275,2,20.5,3.48,1
9276,4276,2,18.0,8.33,2
9277,4277,1,8.5,1.7,1
9278,4278,2,19.0,4.66,1
9279,4279,2,26.5,5.44,1
9280,4280,2,4.5,0.51,2
9281,4281,2,4.5,0.75,1
9282,4282,2,23.5,7.84,1
9283,4283,1,11.0,2.9,1
9284,4284,2,18.0,5.67,1
9285,4285,1,5.5,1.1,1
9286,4286,1,6.5,1.1,1
9287,4287,1,16.5,3.0,1
9288,4288,2,6.0,1.06,1
9289,4289,2,8.5,1.64,1
9290,4290,2,6.0,1.16,1
9291,4291,2,12.5,2.99,1
9292,4292,2,6.5,1.26,1
9293,4293,2,8.0,1.58,1
9294,4294,2,24.0,5.37,1
9295,4295,1,0.0,1.9,2
9296,4296,2,6.5,1.13,1
